ITALIAN 1A03 - Intermediate Italian I,"ITALIAN 1A03 - Intermediate Italian I
3 unit(s)
Intended for students who already have knowledge of Italian. Reviews and extends grammar and vocabulary for composition and group oral practice through short presentations. Uses Italian film and popular music to explore regional identities.
Three hours; one term
Prerequisite(s): Grade 12 U or M equivalent or other equivalent or permission of the Department
Antirequisite(s): ITALIAN 2Z03
The Department reserves the right to place students in the course most appropriate to their abilities."
ITALIAN 1AA3 - Intermediate Italian II,"ITALIAN 1AA3 - Intermediate Italian II
3 unit(s)
Continues grammar and vocabulary expansion from Italian 1A03. Uses Italian film and popular music to explore cultural themes. The sequel to this course is ITALIAN 3Z03.
Three hours; one term
Prerequisite(s): ITALIAN 1A03
Antirequisite(s): ITALIAN 2ZZ3
The Department reserves the right to place students in the course most appropriate to their abilities."
ITALIAN 1Z06 A/B S - Beginner’s Intensive Italian,"ITALIAN 1Z06 A/B S - Beginner’s Intensive Italian
6 unit(s)
Introduction to basic written and spoken Italian through Italian popular music and film. Students learn about current social and political issues in Italian culture. Delivered in a blended format.
Lecture and web module (three hours); two terms
Antirequisite(s): Grade 12 U or M equivalent
The Department reserves the right to place students in the course most appropriate to their abilities."
ITALIAN 2Z03 - Intermediate Italian I,"ITALIAN 2Z03 - Intermediate Italian I
3 unit(s)
Intended for students who already have knowledge of Italian. Reviews and extends grammar and vocabulary for composition and group oral practice through short presentations. Uses Italian film and popular music to explore regional identities.
Three hours; one term
Prerequisite(s): ITALIAN 1Z06 A/B
Antirequisite(s): ITALIAN 1A03
The Department reserves the right to place students in the course most appropriate to their abilities."
ITALIAN 2ZZ3 - Intermediate Italian II,"ITALIAN 2ZZ3 - Intermediate Italian II
3 unit(s)
Continues grammar and vocabulary expansion from Italian 2Z03. Uses Italian film and popular music to explore cultural themes. The sequel to this course is ITALIAN 3Z03.
Three hours; one term
Prerequisite(s): ITALIAN 2Z03
Antirequisite(s): ITALIAN 1AA3
The Department reserves the right to place students in the course most appropriate to their abilities."
ITALIAN 3X03 - Italy Today Through Film (Taught in English),"ITALIAN 3X03 - Italy Today Through Film (Taught in English)
3 unit(s)
A survey of modern Italian culture (post-WWII) through film. Topics may include: the development of post-war consumption, Italy’s economy, gender roles and the family, immigration, the North/South relationship, the mafia, political corruption and the media.
Three hours; one term
Prerequisite(s): Registration in Level II or above"
ITALIAN 3Z03 - Advanced Italian I,"ITALIAN 3Z03 - Advanced Italian I
3 unit(s)
This course is designed to improve the student’s written and oral proficiency through analysis of short stories and film.
Three hours; one term
Prerequisite(s): ITALIAN 1AA3 or 2ZZ3"
ITALIAN 4II3 A/B S - Independent Study,"ITALIAN 4II3 A/B S - Independent Study
3 unit(s)
The student will prepare, under the supervision of a faculty member, a research paper involving independent study in an area where the student has already demonstrated competence.
Prerequisite(s): 12 units of Italian above Level I and permission of the Department"
ITALIAN 4II3 A/B S - Independent Study,"ITALIAN 4II3 A/B S - Independent Study
3 unit(s)
The student will prepare, under the supervision of a faculty member, a research paper involving independent study in an area where the student has already demonstrated competence.
Prerequisite(s): 12 units of Italian above Level I and permission of the Department"
JAPANESE 1Z06 A/B S - Beginner’s Intensive Japanese,"JAPANESE 1Z06 A/B S - Beginner’s Intensive Japanese
6 unit(s)
An introduction to basic spoken and written discourse skills in Japanese. Acquisition of elementary grammar, kana/kanji scripts and oral communication skills will be emphasized. Open to students with no prior background in Japanese. The sequel to this course is JAPANESE 2Z03.
Three hours (up to one hour may be offered on-line); two terms
The Department reserves the right to place students in the course most appropriate to their abilities."
JAPANESE 2X03 - Japanese Anime (Taught in English),"JAPANESE 2X03 - Japanese Anime (Taught in English)
3 unit(s)
This course introduces students to Japanese popular culture and the art of Japanese animated film known as Anime. The course will situate Anime in the context of Japanese film and visual art.
Three hours; one term"
JAPANESE 2Z03 - Intermediate Intensive Japanese I,"JAPANESE 2Z03 - Intermediate Intensive Japanese I
3 unit(s)
This course aims to further develop students’ spoken and written discourse skills in Japanese. Acquisition of lower intermediate grammar, additional kanji scripts and oral communication skills will be emphasized. The sequel to this course is JAPANESE 2ZZ3.
Three hours (up to one hour may be offered on-line); one term
Prerequisite(s): A grade of at least B- in JAPANESE 1Z06 A/B
Not open to students with credit in JAPANESE 2ZZ3. The Department reserves the right to place students in the course most appropriate to their abilities."
JAPANESE 2ZZ3 - Intermediate Intensive Japanese II,"JAPANESE 2ZZ3 - Intermediate Intensive Japanese II
3 unit(s)
This course aims to consolidate students’ intermediate spoken and written discourse skills. Acquisition of higher intermediate grammar, additional kanji scripts and oral communication skills will be emphasized. The sequel to this course is JAPANESE 3Z03.
Three hours (up to one hour may be offered on-line); one term
Prerequisite(s): JAPANESE 2Z03
The Department reserves the right to place students in the course most appropriate to their abilities."
JAPANESE 2ZZ3 - Intermediate Intensive Japanese II,"JAPANESE 2ZZ3 - Intermediate Intensive Japanese II
3 unit(s)
This course aims to consolidate students’ intermediate spoken and written discourse skills. Acquisition of higher intermediate grammar, additional kanji scripts and oral communication skills will be emphasized. The sequel to this course is JAPANESE 3Z03.
Three hours (up to one hour may be offered on-line); one term
Prerequisite(s): JAPANESE 2Z03
The Department reserves the right to place students in the course most appropriate to their abilities."
KINESIOL 1A03 - Human Anatomy and Physiology I,"KINESIOL 1A03 - Human Anatomy and Physiology I
3 unit(s)
An introduction to the basic embryology and tissue development and examination of the anatomy and physiology of the nervous, articular, skeletal and muscular systems.
Two hours (lectures), one hour (web module), two hours (labs, alternating weeks); weekly tests; one term
Prerequisite(s): Registration in Level I Honours Kinesiology
Co-requisite(s): WHMIS 1A00 if not already completed. This requirement must be completed prior to the first lab. Routine Practice, a mandatory on-line health and safety module, available through Mosaic, must be completed prior to the first lab.
Antirequisite(s): HTHSCI 1D06 A/B, 1H06 A/B, 2F03, 2FF3, 2L03, 2LL3, KINESIOL 1Y03, 2Y03"
